sample_key,case_id,suggested_method,proposed_new_category,reason
431,book2_r1\160.json,模型解读\回归系数显著性与方向解读,,该问题要求在已建立的含交互项的回归模型中，检验交互项系数是否显著为正（即age与number of bidders的交互效应是否正向显著）。这本质上是对回归模型中某个特定系数（交互项系数）进行显著性检验并解读其方向（正向），属于'回归系数显著性与方向解读'的范畴。虽然问题使用了'test the hypothesis'的措辞，但其核心是解读交互项回归系数的显著性和方向，而非一般性的假设检验框架问题。
432,book2_r1\160.json,模型解读\回归效应大小解读,,该问题要求在含交互项的回归模型（y = β0 + β1·x1 + β2·x2 + β3·x1·x2）已建立的前提下，计算当 x1=150 时，x2 每增加一个单位（每多一个竞拍者）对拍卖价格 y 的边际影响，即 ∂y/∂x2 = β2 + β3·150。这属于典型的'量化自变量单位变化导致的响应变化'问题，与'回归效应大小解读'的定义——'根据参数估计或边际效应，量化变量对响应变量影响大小的问题，包括解释单位变化导致的响应变化、边际效应'——完全吻合。
433,book2_r1\161.json,数据可视化\连续型-连续型变量关系,,题目要求构建散点图展示房屋面积（连续变量）与月用电量（连续变量）之间的关系，并判断是否支持二次模型。这属于数据可视化中'连续型-连续型变量关系'类目，核心是通过散点图展示两个连续变量之间的关联与趋势模式。
434,book2_r1\161.json,数值计算\获取模型参数估计值,,"该问题明确给定了二次回归模型 y=β0+β1x+β2x^2+ε、15组观测数据以及最小二乘估计准则，要求求解三个回归系数 β0、β1、β2 的估计值。这完全符合""数值计算 > 获取模型参数估计值""的定义：'在给定模型、样本和估计准则后，通过解析或数值方法求参数估计的问题。包括求回归系数、分布参数、极值点、EM 迭代结果等。'问题的核心任务就是通过最小二乘法计算回归系数的数值估计。"
435,book2_r1\161.json,模型诊断\拟合优度评估,,该问题要求绘制二次回归预测方程曲线并从视觉和数值两个角度评估模型对数据的拟合程度（如 R²、预测曲线与散点的吻合度等）。现有 taxonomy 中最接近的是'模型诊断 > 残差分析'，但'残差分析'的定义及示例（残差图、残差分布、异常残差、影响点、杠杆值等）聚焦于基于残差的诊断工具，而本题核心是绘制拟合曲线叠加散点图并计算 R² 等拟合优度指标来整体评估模型拟合质量，并不直接涉及残差图或影响点分析。因此建议在'模型诊断'一级类目下新增'拟合优度评估'二级类目，用于涵盖通过预测曲线图、R²、调整 R²、回归标准误等手段对模型整体拟合质量进行评估的问题，与侧重残差模式诊断的'残差分析'形成互补。
436,book2_r1\161.json,模型解读\回归效应大小解读,,题目要求对二次回归模型 y=β0+β1x+β2x²+ε 中的 β 估计值进行解读（Interpret the β estimates），核心任务是在模型已拟合之后，解释各回归系数的具体含义与数值效应——即房屋面积每变化一个单位对月用电量的影响大小（包括线性项 β1 和二次项 β2 的联合效应）。这属于'模型解读'大类下的'回归效应大小解读'，该类目明确涵盖'解释单位变化导致的响应变化、边际效应'等内容，与本题对系数数值含义的解读需求高度吻合。
437,book2_r1\161.json,假设检验与区间估计\回归模型参数检验,,该问题要求在α=0.01水平下判断二次回归模型整体是否对预测电力使用量有用，这是一个典型的回归模型整体F检验问题（检验H0: β1=β2=0），属于回归模型参数的假设检验。在现有taxonomy中，'假设检验与区间估计\回归模型参数检验'明确涵盖了'回归模型中关于回归系数、方差等模型参数的检验'，整体F检验正是对多个回归系数同时为零的联合检验，完全符合该二级类目的定义。
438,book2_r1\161.json,模型解读\回归系数显著性与方向解读,,"该问题已建立二次回归模型 y=β0+β1x+β2x²+ε，核心任务是对二次项系数 β2 进行单侧 t 检验（H0: β2=0 vs Ha: β2<0），判断其是否显著为负（即是否存在向下弯曲）。这正是在回归模型建立后，检验某个回归系数是否显著以及其方向（负方向 = 下凹曲率）的典型问题，与""回归系数显著性与方向解读""的定义——'解释自变量对响应变量影响是否显著以及影响方向'——高度吻合。虽然题目以正式假设检验（α=.01）的形式呈现，但检验对象是回归系数的符号与显著性，归入该类目最为贴切。"
440,book2_r1\162.json,数据分布建模\模型构建,,该问题要求根据研究背景和变量关系，写出一阶（线性）回归模型的数学表达式（即 E(y) = β0 + β1x1 + β2x2），属于模型规格化/模型公式构建的范畴。现有 taxonomy 中没有对应类目：'获取模型参数估计值'侧重于在给定模型和数据后求解参数，'连续值预测'侧重于利用已建模型进行预测，'模型解读'侧重于对已拟合模型结果的解释，均不匹配。此题的核心任务是在建模之前，根据研究问题选定响应变量与自变量并写出模型的数学形式，属于'模型设定与公式构建'，建议新增该二级类目。
442,book2_r1\162.json,数据分布建模\模型构建,,该问题要求针对给定的响应变量和自变量，写出完整的二阶多项式回归模型的数学表达式（包括一次项、二次项和交互项）。这属于'模型设定/模型构建'范畴，即在建模之前确定模型的数学形式和应包含的项。现有taxonomy中没有覆盖此类任务的二级类目：'连续值预测'侧重于利用已建模型进行预测，'获取模型参数估计值'侧重于在模型和数据已知后求解参数，'模型解读'侧重于对已建模型结果的解释，均不适合描述'写出模型方程形式'这一任务。因此建议新增'模型设定与构建'类目，用于涵盖根据研究问题和变量确定模型数学形式（如多项式阶数、交互项结构、随机效应结构等）的问题。
443,book2_r1\163.json,数据分布建模\模型构建,,该问题要求根据情景（社会经济阶层作为自变量，欠款金额作为因变量）为数据构建一个回归模型，即写出回归模型的表达式（包括虚拟变量的设定）。这属于'根据情景和假设，为数据选择合适的模型类型并写出其表达式'的问题。虽然涉及回归模型，但问题的核心不是预测、检验或解读，而是'hypothesize a model'——即模型的构建与设定，因此最合适的类目是'数据分布建模\模型构建'。
445,book2_r1\163.json,数值计算\获取模型参数估计值,,该问题虽然背景是三组均值比较（ANOVA 情境），但题目明确要求的是 'Fit the model to the data and give the least squares prediction equation'，即在给定单因素 ANOVA 线性模型、三组样本数据和最小二乘估计准则的前提下，求出模型的回归系数（截距与哑变量系数）并写出预测方程。这属于'在给定模型、样本和估计准则后，通过解析或数值方法求参数估计'的典型情形，与'获取模型参数估计值'的定义完全吻合。问题并未要求进行 F 检验或判断组间差异是否显著，因此不应归入'方差分析'。
446,book2_r1\163.json,假设检验与区间估计\方差分析,,"该问题要求比较三个社会经济阶层（lower, middle, upper class）的逾期信用卡欠款均值是否存在显著差异，每组各有10个样本，在α=.05水平下进行检验。这是典型的单因素方差分析（one-way ANOVA）问题：一个分类自变量（社会经济阶层，3个水平）和一个连续因变量（欠款金额），目标是比较多个总体均值是否相等。taxonomy中'假设检验与区间估计'下的'方差分析'定义为'比较多个总体均值差异并分解组间/组内变异来源的问题，包括单因素、双因素ANOVA等'，与本题完全匹配。"
451,book2_r1\165.json,数据分布建模\模型构建,,该问题要求根据实验设计情景（两个工厂、三种激励水平），为均值生产率 E(y) 写出一个一阶回归模型的表达式。这属于根据情景和假设为数据选择合适的模型类型并写出其数学表达式的问题。虽然涉及回归模型，但问题的核心不是估计参数、做预测或做检验，而是'构建模型'——即确定模型中应包含哪些项（连续变量 x1、分类变量管理风格的指示变量、可能的交互项等）并写出模型方程。这与'数据分布建模\模型构建'的定义高度吻合。
452,book2_r1\165.json,数值计算\获取模型参数估计值,,题目要求对含管理风格（分类变量）和奖金激励（连续变量）的交互回归模型进行拟合（Fit the model），并写出各管理风格下的预测方程（prediction equations）。其核心统计任务是在给定模型结构（包含主效应和交互项的线性回归模型）和样本数据后，通过最小二乘法求解回归系数，从而得到各组的预测方程。这恰好对应'获取模型参数估计值'的定义——'在给定模型、样本和估计准则后，通过解析或数值方法求参数估计的问题，包括求回归系数'。虽然题目还要求绘制预测方程图形，但绘图仅是对已拟合模型结果的可视化呈现，核心方法仍是模型参数估计。
453,book2_r1\165.json,假设检验与区间估计\方差分析,,本题是一个典型的两因素析因实验设计：因素A为管理风格（传统 vs 纪律化，2水平），因素B为薪酬激励水平（20¢/30¢/40¢，3水平），响应变量为生产率。问题问'生产率增长率在两种管理风格间是否不同'，实质是检验管理风格与激励水平之间的交互效应是否显著——即激励对生产率的影响模式是否因管理风格不同而不同。这正是双因素方差分析（two-way ANOVA）中交互效应检验的核心内容。'方差分析'二级类目的定义明确包含'双因素 ANOVA'，且其核心为'比较多个总体均值差异并分解组间/组内变异来源'，交互效应检验属于该框架的基本组成部分，因此该类目是最合适的选择。
455,book2_r1\166.json,数值计算\获取模型参数估计值,,该问题要求对完整二阶回归模型进行最小二乘拟合，获得预测方程（即回归系数的估计值）。这属于'数值计算'类下的'获取模型参数估计值'，因为核心任务是在给定模型形式（含交互项和二次项的完整二阶模型）和数据后，通过最小二乘法求解各项的回归系数估计值，并写出预测方程。
456,book2_r1\166.json,假设检验与区间估计\回归模型参数检验,,该问题要求在二阶回归模型中，针对二次项（quadratic terms）是否对预测拍卖价格有用进行假设检验，即通过嵌套模型F检验（nested model F-test）检验一组回归系数是否同时为零。这属于回归模型中关于回归系数的假设检验，与'回归模型参数检验'二级类目完全吻合。
458,book2_r1\166.json,假设检验与区间估计\回归模型参数检验,,该问题要求对回归模型中的二次项（quadratic terms）进行嵌套模型F检验（nested model F-test），判断这些项是否对预测拍卖价格有显著贡献。这本质上是在回归模型框架下，检验一组回归参数（二次项系数）是否同时为零的假设检验问题。嵌套模型F检验是回归模型参数检验的经典方法之一，属于'回归模型参数检验'二级类目。虽然这也涉及模型比较的思想，但问题的核心是检验二次项系数是否显著（即参数检验），而非在多个候选模型中选择最优模型，因此归入'假设检验与区间估计\回归模型参数检验'更为合适。
476,book2_r1\172.json,模型诊断\残差分析,,该问题要求在已拟合的多元线性回归模型基础上，通过检查模型输出（如VIF、相关矩阵、系数标准误膨胀等）来诊断多重共线性问题。多重共线性检测属于模型诊断的范畴。在现有taxonomy中，'模型诊断'下有'残差分析'和'假设检验'两个二级类目。多重共线性诊断（检查VIF、条件数、相关矩阵等）虽然不完全是残差分析，但在现有taxonomy中，'残差分析'的定义涵盖了'检查模型拟合是否合理的问题'，包括异常点、杠杆值等诊断，多重共线性检测也是检查模型拟合合理性的一部分。不过严格来说，多重共线性诊断主要关注自变量之间的相关性而非残差。但考虑到现有分类体系，'残差分析'是模型诊断下最接近的类目，且其定义中包含了广义的模型拟合合理性检查。然而，多重共线性检测更准确地说是对模型前提条件（自变量间不存在高度共线性）的诊断，这与'假设检验'类目也不完全匹配（该类目侧重正式统计检验如正态性检验等）。综合考虑，'残差分析'作为模型诊断的通用类目是现有taxonomy中最贴切的选择。
